State,No Of Vacancies,Total Formal Papers,Quota,Count,Ballot Position,Ticket,Surname,GivenNm,Papers,VoteTransferred,ProgressiveVoteTotal,Transfer Value,Status,Changed,Order Elected,Comment
TAS,6,330691,47242,16,28, H,GORA,Mishka,0,0,1537,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,29, H,WILLIAMS,Margaret Mary,0,0,71,0.000000000000000000000000000,Excluded,True,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,30, I,ZUBIC,Jim,0,0,3915,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,31, I,WOODCOCK,Hamish McKinnon,0,0,183,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,32, J,WALLER,Frank,0,0,755,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,33, J,COSTELLA,Sally,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,34,UG,OTTAVI,Dino,0,0,1103,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,1001, ,Exhausted,,0,0,74,0.049942389852456000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,1002, ,Gain/Loss,,0,0,49,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,17,11, A,MURRAY,Julie,0,0,1498,0.000000000000000000000000000,,,0,""
TAS,6,330691,47242,17,12, A,WIENER,Sven,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,13, B,HUTTON,Paulene,2,2,1581,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,14, B,NEAL,Timothy,0,0,101,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,15, C,ABETZ,Eric,0,0,47242,0.000000000000000000000000000,Elected,,2,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,16, C,PARRY,Stephen Shane,0,0,47242,0.000000000000000000000000000,Elected,,5,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,17, C,BARNETT,Guy,2,2,14598,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,18, D,POLLEY,Helen,0,0,47242,0.000000000000000000000000000,Elected,,1,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,19, D,URQUHART,Anne,0,0,47242,0.000000000000000000000000000,Elected,,4,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,20, D,SINGH,Lisa,4,4,42279,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,21, E,WILLIAMS,Ray,1,1,6467,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,22, E,BLACKMORE,Jeff,0,0,303,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,23, F,MILNE,Christine,0,0,47242,0.000000000000000000000000000,Elected,,3,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,24, F,WHISH-WILSON,Peter Stuart,0,0,18193,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,25, F,ANN,Penelope,1,1,1188,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,26, G,KEOGH,Jeff,1,1,522,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,27, G,CHOI,Jin-oh,2,2,77,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,28, H,GORA,Mishka,45,45,1582,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,29, H,WILLIAMS,Margaret Mary,-61,-61,10,1.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,30, I,ZUBIC,Jim,0,0,3915,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,31, I,WOODCOCK,Hamish McKinnon,3,3,186,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,32, J,WALLER,Frank,0,0,755,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,33, J,COSTELLA,Sally,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,34,UG,OTTAVI,Dino,0,0,1103,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,1001, ,Exhausted,,0,0,74,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,17,1002, ,Gain/Loss,,0,0,49,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.626504119032936 will be distributed in count # 18 after the exclusion of 1 candidate(s). Preferences received at count(s) 2,8."
TAS,6,330691,47242,18,11, A,MURRAY,Julie,1,0,1498,0.626504119032936000000000000,,,0,""
TAS,6,330691,47242,18,12, A,WIENER,Sven,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.517909259750596 will be distributed in count # 19 after the exclusion of 1 candidate(s). Preferences received at count(s) 3."
TAS,6,330691,47242,18,13, B,HUTTON,Paulene,1,0,1581,0.626504119032936000000000000,,,0,"Preferences with a transfer value of 0.517909259750596 will be distributed in count # 19 after the exclusion of 1 candidate(s). Preferences received at count(s) 3."
TAS,6,330691,47242,18,14, B,NEAL,Timothy,2,1,102,0.626504119032936000000000000,,,0,"Preferences with a transfer value of 0.517909259750596 will be distributed in count # 19 after the exclusion of 1 candidate(s). Preferences received at count(s) 3."
