State,No Of Vacancies,Total Formal Papers,Quota,Count,Ballot Position,Ticket,Surname,GivenNm,Papers,VoteTransferred,ProgressiveVoteTotal,Transfer Value,Status,ChangedFl,Order Elected,Comment
TAS,6,326846,46693,4,28, G,OTTAVI,Dino,76,13,1323,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,29, G,COOK,Mick,5,0,63,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,30, G,SMALLBANE,Chris,2,0,93,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,31, H,DOYLE,Robyn,15,2,236,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,32, H,HAMMOND,David,4,0,45,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,33, I,IRELAND,Bede,6,1,290,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,34, I,HAMILTON,Luke,2,0,16,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,35, J,LARNER,Caroline,16,2,304,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,36, J,PHIBBS,Michael,3,0,17,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,37, K,PETRUSMA,Jacquie,71,12,6447,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,38, K,BENNETT,Andrew,8,1,168,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,39, K,ROBERTS,Betty,2,0,154,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,1001,  ,Exhausted,,29,5,39,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,1002,  ,Gain/Loss,,0,9,36,0,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,5,12, A,CASHION,Debra,24,6,2481,0.276851353774431,, ,0,""
TAS,6,326846,46693,5,13, A,GLEESON,Belinda,7,1,129,0.276851353774431,, ,0,"BUSHBY, D has 27395 surplus vote(s) to be distributed in count # 6 at a transfer value of 0.22750299. 120416 papers are involved from count number(s) 1, 2, 3"
